_id,locationId,locationName,locationType,address,city,postal_code,addressInfo,lat,long,dates,hours,info,phone,phoneExt,phoneAlt,phoneAltExt,website,accessibility,sameDayAppt,active,temporarily_closed,pharmacy,operated_by,location_name_fr,operated_by_fr,address_fr,province,PHU,PHU_fr,monday,tuesday,wednesday,thursday,friday,saturday,sunday,appointments,online_appointments,phone_appointments,walk_ins,symptomatic,drive_through,general_population,children_under_2,age_threshold,weeks_pregnant,french_language_services,accessible,asl_interpretation,first_nations,free_parking,paid_parking,public_transit,additional_information,additional_information_fr,Monday_Open,Monday_Closed,Tuesday_Open,Tuesday_Closed,Wednesday_Open,Wednesday_Closed,Thursday_Open,Thursday_Closed,Friday_Open,Friday_Closed,Saturday_Open,Saturday_Closed,Sunday_Open,Sunday_Closed,Data_Source,OBJECTID,geometry,Date_Added,wardName
63141,154,Toronto Congress Centre,City-operated Immunization Clinic,650 Dixon Road,,,,,-79.578275659625,,11 a.m. to 8 p.m.,By appointment only.,"",,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,15,"{u'type': u'Point', u'coordinates': (-79.5782756596, 43.6926992726)}",,Etobicoke North
63258,427,Shoppers Drug Mart 1301,Pharmacy Immunization Site,5671 Steeles Ave. East,,,,,-79.266187888,,"Monday: 9 a.m. to midnight, Tuesday: 9 a.m. to midnight, Wednesday: 9 a.m. to midnight, Thursday: 9 a.m. to midnight, Friday: 9 a.m. to midnight, Saturday: 9 a.m. to midnight, Sunday: 10 a.m. to midnight","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-292-2024,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,262,"{u'type': u'Point', u'coordinates': (-79.266187888, 43.832776635)}",2021-03-18,Scarborough North
63259,428,Queen & University Rexall,Pharmacy Immunization Site,250 University Ave Unit 120,,,,,-79.387018614,,"Monday: 8 a.m. to midnight, Tuesday: 8 a.m. to midnight, Wednesday: 8 a.m. to midnight, Thursday: 8 a.m. to midnight, Friday: 8 a.m. to midnight, Saturday: 8 a.m. to midnight, Sunday: 8 a.m. to midnight","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-591-6493,,"",,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,263,"{u'type': u'Point', u'coordinates': (-79.387018614, 43.650413472)}",2021-03-18,Spadina-Fort York
63260,429,Shoppers Drug Mart 1388,Pharmacy Immunization Site,2330 Kennedy Rd.,,,,,-79.28913,,"Monday: 8 a.m. to midnight, Tuesday: 8 a.m. to midnight, Wednesday: 8 a.m. to midnight, Thursday: 8 a.m. to midnight, Friday: 8 a.m. to midnight, Saturday: 8 a.m. to midnight, Sunday: 8 a.m. to midnight","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-299-3532,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,264,"{u'type': u'Point', u'coordinates': (-79.28913, 43.784135226)}",2021-03-18,Scarborough-Agincourt
63261,430,Shoppers Drug Mart 877,Pharmacy Immunization Site,1859 Leslie St.,,,,,-79.359625179,,"Monday: 8 a.m. to midnight, Tuesday: 8 a.m. to midnight, Wednesday: 8 a.m. to midnight, Thursday: 8 a.m. to midnight, Friday: 8 a.m. to midnight, Saturday: 8 a.m. to midnight, Sunday: 8 a.m. to midnight","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-383-9599,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,265,"{u'type': u'Point', u'coordinates': (-79.359625179, 43.754567819)}",2021-03-18,Don Valley East
63262,431,Shoppers Drug Mart 880,Pharmacy Immunization Site,1571 Sandhurst Circle,,,,,-79.269312074,,"Monday: 8 a.m. to midnight, Tuesday: 8 a.m. to midnight, Wednesday: 8 a.m. to midnight, Thursday: 8 a.m. to midnight, Friday: 8 a.m. to midnight, Saturday: 8 a.m. to midnight, Sunday: 8 a.m. to midnight","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-292-6602,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,266,"{u'type': u'Point', u'coordinates': (-79.269312074, 43.809220727)}",2021-03-18,Scarborough North
63263,432,Shoppers Drug Mart 821,Pharmacy Immunization Site,770 Lawrence Ave. West,,,,,-79.452373157,,"Monday: midnight to midnight, Tuesday: midnight to midnight, Wednesday: midnight to midnight, Thursday: midnight to midnight, Friday: midnight to midnight, Saturday: midnight to midnight, Sunday: midnight to midnight","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-787-0238,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,267,"{u'type': u'Point', u'coordinates': (-79.452373157, 43.715201537)}",2021-03-18,Eglinton-Lawrence
63264,433,Shoppers Drug Mart 863,Pharmacy Immunization Site,5230 DUNDAS ST. W.,,,,,-79.538129106,,"Monday: midnight to midnight, Tuesday: midnight to midnight, Wednesday: midnight to midnight, Thursday: midnight to midnight, Friday: midnight to midnight, Saturday: midnight to midnight, Sunday: midnight to midnight","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-233-3269,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,268,"{u'type': u'Point', u'coordinates': (-79.538129106, 43.640261296)}",2021-03-18,Etobicoke-Lakeshore
63265,434,Shoppers Drug Mart 1281,Pharmacy Immunization Site,292 Dupont St.,,,,,-79.407914053,,"Monday: 8 a.m. to midnight, Tuesday: 8 a.m. to midnight, Wednesday: 8 a.m. to midnight, Thursday: 8 a.m. to midnight, Friday: 8 a.m. to midnight, Saturday: 8 a.m. to midnight, Sunday: 8 a.m. to midnight","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-972-0232,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,269,"{u'type': u'Point', u'coordinates': (-79.407914053, 43.674934792)}",2021-03-18,University-Rosedale
63266,435,Shoppers Drug Mart 823,Pharmacy Immunization Site,970 Queen St. East,,,,,-79.340473787,,"Monday: 8 a.m. to midnight, Tuesday: 8 a.m. to midnight, Wednesday: 8 a.m. to midnight, Thursday: 8 a.m. to midnight, Friday: 8 a.m. to midnight, Saturday: 8 a.m. to midnight, Sunday: 8 a.m. to midnight","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-462-0062,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,270,"{u'type': u'Point', u'coordinates': (-79.340473787, 43.661232463)}",2021-03-18,Toronto-Danforth
63267,436,Shoppers Drug Mart 1314,Pharmacy Immunization Site,1235 McCowan Rd.,,,,,-79.251040766,,"Monday: 8 a.m. to midnight, Tuesday: 8 a.m. to midnight, Wednesday: 8 a.m. to midnight, Thursday: 8 a.m. to midnight, Friday: 8 a.m. to midnight, Saturday: 8 a.m. to midnight, Sunday: 8 a.m. to midnight","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-412-1353,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,271,"{u'type': u'Point', u'coordinates': (-79.251040766, 43.772890602)}",2021-03-18,Scarborough-Guildwood
63268,437,Shoppers Drug Mart 818,Pharmacy Immunization Site,759 Mount Pleasant Rd.,,,,,-79.38947868,,"Monday: 8 a.m. to midnight, Tuesday: 8 a.m. to midnight, Wednesday: 8 a.m. to midnight, Thursday: 8 a.m. to midnight, Friday: 8 a.m. to midnight, Saturday: 8 a.m. to midnight, Sunday: 8 a.m. to midnight","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-482-7100,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,272,"{u'type': u'Point', u'coordinates': (-79.38947868, 43.707775578)}",2021-03-18,Don Valley West
63269,438,Eglinton/Bathurst Toronto Rexall,Pharmacy Immunization Site,901 Eglinton Avenue West,,,,,-79.427502596,,"Monday: 8 a.m. to midnight, Tuesday: 8 a.m. to midnight, Wednesday: 8 a.m. to midnight, Thursday: 8 a.m. to midnight, Friday: 8 a.m. to midnight, Saturday: 8 a.m. to midnight, Sunday: 8 a.m. to midnight","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-787-1344,,"",,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,273,"{u'type': u'Point', u'coordinates': (-79.427502596, 43.70047591)}",2021-03-18,Toronto-St. Paul's
63270,439,Shoppers Drug Mart 1287,Pharmacy Immunization Site,1500 Woodbine Ave.,,,,,-79.319214533,,"Monday: midnight to midnight, Tuesday: midnight to midnight, Wednesday: midnight to midnight, Thursday: midnight to midnight, Friday: midnight to midnight, Saturday: midnight to midnight, Sunday: midnight to midnight","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-429-2529,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,274,"{u'type': u'Point', u'coordinates': (-79.319214533, 43.699241101)}",2021-03-18,Beaches-East York
63271,440,Shoppers Drug Mart 841,Pharmacy Immunization Site,2345 Yonge St.,,,,,-79.397932854,,"Monday: midnight to midnight, Tuesday: midnight to midnight, Wednesday: midnight to midnight, Thursday: midnight to midnight, Friday: midnight to midnight, Saturday: midnight to midnight, Sunday: midnight to midnight","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-487-5411,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,275,"{u'type': u'Point', u'coordinates': (-79.397932854, 43.708950967)}",2021-03-18,Toronto-St. Paul's
63272,364,Shoppers Drug Mart 851,Pharmacy Immunization Site,85 Ellesmere Rd. Unit 31,,,,,-79.31240742,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-444-8478,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,276,"{u'type': u'Point', u'coordinates': (-79.31240742, 43.757087153)}",2021-03-18,Scarborough Centre
63273,365,Shoppers Drug Mart 717,Pharmacy Immunization Site,2440 Dundas St. West,,,,,-79.452950297,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-8 p.m., Sunday: 9 a.m.-6 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-536-0220,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,277,"{u'type': u'Point', u'coordinates': (-79.452950297, 43.659111209)}",2021-03-18,Parkdale-High Park
63274,366,Shoppers Drug Mart #926,Pharmacy Immunization Site,1027 Yonge St,,,,,-79.389515343,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-961-0155,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,278,"{u'type': u'Point', u'coordinates': (-79.389515343, 43.677632819)}",2021-03-18,University-Rosedale
63275,367,"Hullmark, Toronto Rexall",Pharmacy Immunization Site,"4789 Yonge Street, Unit#2",,,,,-79.410160491,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 9 a.m.-10 p.m., Sunday: 9 a.m.-10 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-733-0161,,"",,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,279,"{u'type': u'Point', u'coordinates': (-79.410160491, 43.761337471)}",2021-03-18,Willowdale
63276,368,Shoppers Drug Mart 1288,Pharmacy Immunization Site,761 King St. West,,,,,-79.405848715,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-306-0311,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,280,"{u'type': u'Point', u'coordinates': (-79.405848715, 43.643053551)}",2021-03-18,Spadina-Fort York
63277,369,Commerce Court Toronto Rexall,Pharmacy Immunization Site,"199 Bay Street, Unit C186, P.O. Box 197",,,,,-79.37956192,,"Monday: 9 a.m.-5 p.m., Tuesday: 9 a.m.-5 p.m., Wednesday: 9 a.m.-5 p.m., Thursday: 9 a.m.-5 p.m., Friday: 9 a.m.-5 p.m., Saturday: Closed, Sunday: Closed","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-365-0972,,"",,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,281,"{u'type': u'Point', u'coordinates': (-79.37956192, 43.648226017)}",2021-03-18,Toronto Centre
63278,370,Shoppers Drug Mart 1402,Pharmacy Immunization Site,279 Yonge St.,,,,,-79.380392172,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-591-1733,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,282,"{u'type': u'Point', u'coordinates': (-79.380392172, 43.655591692)}",2021-03-18,Toronto Centre
63279,371,Spadina & College Toronto Rexall,Pharmacy Immunization Site,474 Spadina Avenue,,,,,-79.400373987,,"Monday: 9 a.m.-10 p.m., Tuesday: 9 a.m.-10 p.m., Wednesday: 9 a.m.-10 p.m., Thursday: 9 a.m.-10 p.m., Friday: 9 a.m.-10 p.m., Saturday: 9 a.m.-10 p.m., Sunday: 9 a.m.-10 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-413-1060,,"",,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,283,"{u'type': u'Point', u'coordinates': (-79.400373987, 43.657722443)}",2021-03-18,University-Rosedale
63280,372,Atrium on Bay Toronto Rexall,Pharmacy Immunization Site,595 Bay Street,,,,,-79.383297828,,"Monday: 9 a.m.-5 p.m., Tuesday: 9 a.m.-5 p.m., Wednesday: 9 a.m.-5 p.m., Thursday: 9 a.m.-5 p.m., Friday: 9 a.m.-5 p.m., Saturday: Closed, Sunday: Closed","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-591-1414,,"",,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,284,"{u'type': u'Point', u'coordinates': (-79.383297828, 43.656212449)}",2021-03-18,University-Rosedale
